"No.","Time","Source","Destination","Protocol","Length","Info","frame number","frame length","Frame Time","Frame Time (Epoch)","Frame Protocols","Ethernet Source","Ethernet Destination","Ethernet Type","IP Source","IP Destination","IP Length","IP TTL","IP Flags","IP Fragment Offset","IP Protocol","IP Version","IP DSCP Field","IP Checksum","TCP Source Port","TCP Destination Port","TCP Length","TCP Sequence Number","TCP Acknowledgment Number","TCP Flags","TCP SYN Flag","TCP ACK Flag","TCP FIN Flag","TCP RST Flag","TCP Window Size","TCP Checksum","TCP Stream","UDP Source Port","UDP Destination Port","UDP Length","UDP Checksum","ICMP Type","ICMP Checksum","HTTP Request Method","HTTP Request URI","HTTP Request Version","HTTP Full URI","HTTP Response Code","HTTP User-Agent","HTTP Content-Length","HTTP Content Type","HTTP Cookie","HTTP Host","HTTP Referer","HTTP Location","HTTP Authorization","HTTP Connection","DNS Query Name","DNS Query Type"
"969","126.170983792","192.168.1.108","192.168.1.104","TCP","66","48942  >  80 [ACK] Seq=470 Ack=7499 Win=62592 Len=0 TSval=540038315 TSecr=150229","969","66","Jan 11, 2024 19:31:32.023036253 +03","1704990692.023036253","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x54f7","48942","80","0","470","7499","0x010","Not set","Set","Not set","Not set","62592","0x240d","55","","","","","","","","","","","","","","","","","","","","","",""
"970","126.171883495","192.168.1.108","192.168.1.104","TCP","66","48942  >  80 [FIN, ACK] Seq=470 Ack=7499 Win=64128 Len=0 TSval=540038317 TSecr=150229","970","66","Jan 11, 2024 19:31:32.023935956 +03","1704990692.023935956","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x54f6","48942","80","0","470","7499","0x011","Not set","Set","Set","Not set","64128","0x23fe","55","","","","","","","","","","","","","","","","","","","","","",""
"971","126.172410322","192.168.1.104","192.168.1.108","TCP","66","80  >  48942 [ACK] Seq=7499 Ack=471 Win=6912 Len=0 TSval=150230 TSecr=540038317","971","66","Jan 11, 2024 19:31:32.024462783 +03","1704990692.024462783","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x002e","80","48942","0","7499","471","0x010","Not set","Set","Not set","Not set","6912","0x2586","55","","","","","","","","","","","","","","","","","","","","","",""
"972","126.996888857","192.168.1.108","192.168.1.104","TCP","74","48954  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=540039142 TSecr=0 WS=128","972","74","Jan 11, 2024 19:31:32.848941318 +03","1704990692.848941318","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0x2b29","48954","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x013a","56","","","","","","","","","","","","","","","","","","","","","",""
"973","126.998393188","192.168.1.104","192.168.1.108","TCP","74","80  >  48954 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=150437 TSecr=540039142 WS=64","973","74","Jan 11, 2024 19:31:32.850445649 +03","1704990692.850445649","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","48954","0","0","1","0x012","Set","Set","Not set","Not set","5792","0x8450","56","","","","","","","","","","","","","","","","","","","","","",""
"974","126.998393530","192.168.1.108","192.168.1.104","TCP","66","48954  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=540039143 TSecr=150437","974","66","Jan 11, 2024 19:31:32.850445991 +03","1704990692.850445991","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x2b30","48954","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0xc7c4","56","","","","","","","","","","","","","","","","","","","","","",""
"975","126.998393592","192.168.1.108","192.168.1.104","HTTP","528","GET /mutillidae/index.php?page=st4r7s%3CHtmL%2F%2B%2FonMOuSEoveR%250a%3D%250aconfirm%28%29%250dx%2F%2F3nd HTTP/1.1 ","975","528","Jan 11, 2024 19:31:32.850446053 +03","1704990692.850446053","eth:ethertype:ip:tcp:http","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","514","64","0x40","0","TCP","4","0x00","0x2961","48954","80","462","1","1","0x018","Not set","Set","Not set","Not set","64256","0xa168","56","","","","","","","GET","/mutillidae/index.php?page=st4r7s%3CHtmL%2F%2B%2FonMOuSEoveR%250a%3D%250aconfirm%28%29%250dx%2F%2F3nd","HTTP/1.1","http://192.168.1.104/mutillidae/index.php?page=st4r7s%3CHtmL%2F%2B%2FonMOuSEoveR%250a%3D%250aconfirm%28%29%250dx%2F%2F3nd","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36","","","","192.168.1.104","","","","close","",""
"976","126.998823775","192.168.1.104","192.168.1.108","TCP","66","80  >  48954 [ACK] Seq=1 Ack=463 Win=6912 Len=0 TSval=150437 TSecr=540039144","976","66","Jan 11, 2024 19:31:32.850876236 +03","1704990692.850876236","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0xc8ed","80","48954","0","1","463","0x010","Not set","Set","Not set","Not set","6912","0xc77f","56","","","","","","","","","","","","","","","","","","","","","",""
"977","127.098870982","192.168.1.104","192.168.1.1","DNS","81","Standard query 0xbdea AAAA st4r7s<HtmL.local.lab","977","81","Jan 11, 2024 19:31:32.950923443 +03","1704990692.950923443","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","67","64","0x40","0","UDP","4","0x00","0x6b33","","","","","","","","","","","","","","55989","53","47","0x6f19","","","","","","","","","","","","","","","","","st4r7s<HtmL.local.lab","AAAA (IPv6 Address)"
"978","127.196431035","192.168.1.1","192.168.1.104","DNS","156","Standard query response 0xbdea No such name AAAA st4r7s<HtmL.local.lab SOA a.root-servers.net","978","156","Jan 11, 2024 19:31:33.048483496 +03","1704990693.048483496","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","142","64","0x00","0","UDP","4","0x00","0x4cc5","","","","","","","","","","","","","","53","55989","122","0x05d5","","","","","","","","","","","","","","","","","st4r7s<HtmL.local.lab","AAAA (IPv6 Address)"
"979","127.199146150","192.168.1.104","192.168.1.1","DNS","81","Standard query 0x6a06 A st4r7s<HtmL.local.lab","979","81","Jan 11, 2024 19:31:33.051198611 +03","1704990693.051198611","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","67","64","0x40","0","UDP","4","0x00","0x6b19","","","","","","","","","","","","","","49509","53","47","0xf74d","","","","","","","","","","","","","","","","","st4r7s<HtmL.local.lab","A (Host Address)"
"980","127.215465849","192.168.1.1","192.168.1.104","DNS","156","Standard query response 0x6a06 No such name A st4r7s<HtmL.local.lab SOA a.root-servers.net","980","156","Jan 11, 2024 19:31:33.067518310 +03","1704990693.067518310","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","142","64","0x00","0","UDP","4","0x00","0x535e","","","","","","","","","","","","","","53","49509","122","0x8e09","","","","","","","","","","","","","","","","","st4r7s<HtmL.local.lab","A (Host Address)"
"981","127.236736141","192.168.1.104","192.168.1.108","TCP","4410","80  >  48954 [ACK] Seq=1 Ack=463 Win=6912 Len=4344 TSval=150496 TSecr=540039144 [TCP segment of a reassembled PDU]","981","4410","Jan 11, 2024 19:31:33.088788602 +03","1704990693.088788602","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0xb7f4","80","48954","4344","1","463","0x010","Not set","Set","Not set","Not set","6912","0x9543","56","","","","","","","","","","","","","","","","","","","","","",""
"982","127.238315038","192.168.1.108","192.168.1.104","TCP","66","48954  >  80 [ACK] Seq=463 Ack=4345 Win=62592 Len=0 TSval=540039382 TSecr=150496","982","66","Jan 11, 2024 19:31:33.090367499 +03","1704990693.090367499","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x2b2e","48954","80","0","463","4345","0x010","Not set","Set","Not set","Not set","62592","0xb3e1","56","","","","","","","","","","","","","","","","","","","","","",""
"983","127.238315313","192.168.1.104","192.168.1.108","HTTP","3199","HTTP/1.1 200 OK  (text/html)","983","3199","Jan 11, 2024 19:31:33.090367774 +03","1704990693.090367774","eth:ethertype:ip:tcp:http:data-text-lines","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3185","64","0x40","0","TCP","4","0x00","0xbcac","80","48954","3133","4345","463","0x019","Not set","Set","Set","Not set","6912","0x9088","56","","","","","","","","","","","200","","6952","text/html","","","","","","close","",""
"984","127.239001608","192.168.1.108","192.168.1.104","TCP","66","48954  >  80 [ACK] Seq=463 Ack=7479 Win=62592 Len=0 TSval=540039384 TSecr=150497","984","66","Jan 11, 2024 19:31:33.091054069 +03","1704990693.091054069","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x2b2d","48954","80","0","463","7479","0x010","Not set","Set","Not set","Not set","62592","0xa7a0","56","","","","","","","","","","","","","","","","","","","","","",""
"985","127.239001759","192.168.1.108","192.168.1.104","TCP","66","48954  >  80 [FIN, ACK] Seq=463 Ack=7479 Win=64128 Len=0 TSval=540039384 TSecr=150497","985","66","Jan 11, 2024 19:31:33.091054220 +03","1704990693.091054220","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x2b2c","48954","80","0","463","7479","0x011","Not set","Set","Set","Not set","64128","0xa793","56","","","","","","","","","","","","","","","","","","","","","",""
"986","127.239933386","192.168.1.104","192.168.1.108","TCP","66","80  >  48954 [ACK] Seq=7479 Ack=464 Win=6912 Len=0 TSval=150497 TSecr=540039384","986","66","Jan 11, 2024 19:31:33.091985847 +03","1704990693.091985847","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0xc8e6","80","48954","0","7479","464","0x010","Not set","Set","Not set","Not set","6912","0xa91c","56","","","","","","","","","","","","","","","","","","","","","",""
"987","128.007262816","192.168.1.108","192.168.1.104","TCP","74","48970  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=540040153 TSecr=0 WS=128","987","74","Jan 11, 2024 19:31:33.859315277 +03","1704990693.859315277","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0xaeea","48970","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0xf1f3","57","","","","","","","","","","","","","","","","","","","","","",""
"988","128.007722786","192.168.1.104","192.168.1.108","TCP","74","80  >  48970 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=150689 TSecr=540040153 WS=64","988","74","Jan 11, 2024 19:31:33.859775247 +03","1704990693.859775247","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","48970","0","0","1","0x012","Set","Set","Not set","Not set","5792","0xac4e","57","","","","","","","","","","","","","","","","","","","","","",""
"989","128.008155562","192.168.1.108","192.168.1.104","TCP","66","48970  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=540040154 TSecr=150689","989","66","Jan 11, 2024 19:31:33.860208023 +03","1704990693.860208023","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xaef1","48970","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0xefc2","57","","","","","","","","","","","","","","","","","","","","","",""
"990","128.008155660","192.168.1.108","192.168.1.104","HTTP","531","GET /mutillidae/index.php?page=st4r7s%3CHTMl%250doNmoUSeoveR%250d%3D%250da%3Dprompt%2Ca%28%29%250dx%2F%2F3nd HTTP/1.1 ","990","531","Jan 11, 2024 19:31:33.860208121 +03","1704990693.860208121","eth:ethertype:ip:tcp:http","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","517","64","0x40","0","TCP","4","0x00","0xad1f","48970","80","465","1","1","0x018","Not set","Set","Not set","Not set","64256","0x8e9f","57","","","","","","","GET","/mutillidae/index.php?page=st4r7s%3CHTMl%250doNmoUSeoveR%250d%3D%250da%3Dprompt%2Ca%28%29%250dx%2F%2F3nd","HTTP/1.1","http://192.168.1.104/mutillidae/index.php?page=st4r7s%3CHTMl%250doNmoUSeoveR%250d%3D%250da%3Dprompt%2Ca%28%29%250dx%2F%2F3nd","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36","","","","192.168.1.104","","","","close","",""
"991","128.008155730","192.168.1.104","192.168.1.108","TCP","66","80  >  48970 [ACK] Seq=1 Ack=466 Win=6912 Len=0 TSval=150689 TSecr=540040154","991","66","Jan 11, 2024 19:31:33.860208191 +03","1704990693.860208191","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x95dc","80","48970","0","1","466","0x010","Not set","Set","Not set","Not set","6912","0xef7b","57","","","","","","","","","","","","","","","","","","","","","",""
"992","128.113958207","192.168.1.104","192.168.1.1","DNS","118","Standard query 0x738d AAAA st4r7s<HTMl%0doNmoUSeoveR%0d=%0da=prompt,a()%0dx.local.lab","992","118","Jan 11, 2024 19:31:33.966010668 +03","1704990693.966010668","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","104","64","0x40","0","UDP","4","0x00","0x6a0f","","","","","","","","","","","","","","49234","53","84","0xd583","","","","","","","","","","","","","","","","","st4r7s<HTMl%0doNmoUSeoveR%0d=%0da=prompt,a()%0dx.local.lab","AAAA (IPv6 Address)"
"993","128.117178883","192.168.1.1","192.168.1.104","DNS","193","Standard query response 0x738d No such name AAAA st4r7s<HTMl%0doNmoUSeoveR%0d=%0da=prompt,a()%0dx.local.lab SOA a.root-servers.net","993","193","Jan 11, 2024 19:31:33.969231344 +03","1704990693.969231344","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","179","64","0x00","0","UDP","4","0x00","0x43f9","","","","","","","","","","","","","","53","49234","159","0xa381","","","","","","","","","","","","","","","","","st4r7s<HTMl%0doNmoUSeoveR%0d=%0da=prompt,a()%0dx.local.lab","AAAA (IPv6 Address)"
"994","128.118959614","192.168.1.104","192.168.1.1","DNS","118","Standard query 0x8ede A st4r7s<HTMl%0doNmoUSeoveR%0d=%0da=prompt,a()%0dx.local.lab","994","118","Jan 11, 2024 19:31:33.971012075 +03","1704990693.971012075","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","104","64","0x40","0","UDP","4","0x00","0x6a0e","","","","","","","","","","","","","","55826","53","84","0xa08d","","","","","","","","","","","","","","","","","st4r7s<HTMl%0doNmoUSeoveR%0d=%0da=prompt,a()%0dx.local.lab","A (Host Address)"
"995","128.121952558","192.168.1.1","192.168.1.104","DNS","193","Standard query response 0x8ede No such name A st4r7s<HTMl%0doNmoUSeoveR%0d=%0da=prompt,a()%0dx.local.lab SOA a.root-servers.net","995","193","Jan 11, 2024 19:31:33.974005019 +03","1704990693.974005019","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","179","64","0x00","0","UDP","4","0x00","0x20df","","","","","","","","","","","","","","53","55826","159","0x6e8b","","","","","","","","","","","","","","","","","st4r7s<HTMl%0doNmoUSeoveR%0d=%0da=prompt,a()%0dx.local.lab","A (Host Address)"
"996","128.136338877","192.168.1.104","192.168.1.108","TCP","4410","80  >  48970 [ACK] Seq=1 Ack=466 Win=6912 Len=4344 TSval=150721 TSecr=540040154 [TCP segment of a reassembled PDU]","996","4410","Jan 11, 2024 19:31:33.988391338 +03","1704990693.988391338","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0x84e3","80","48970","4344","1","466","0x010","Not set","Set","Not set","Not set","6912","0x9543","57","","","","","","","","","","","","","","","","","","","","","",""
"997","128.136776227","192.168.1.108","192.168.1.104","TCP","66","48970  >  80 [ACK] Seq=466 Ack=4345 Win=62592 Len=0 TSval=540040282 TSecr=150721","997","66","Jan 11, 2024 19:31:33.988828688 +03","1704990693.988828688","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xaeef","48970","80","0","466","4345","0x010","Not set","Set","Not set","Not set","62592","0xdc66","57","","","","","","","","","","","","","","","","","","","","","",""
"998","128.136776322","192.168.1.104","192.168.1.108","HTTP","3201","HTTP/1.1 200 OK  (text/html)","998","3201","Jan 11, 2024 19:31:33.988828783 +03","1704990693.988828783","eth:ethertype:ip:tcp:http:data-text-lines","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3187","64","0x40","0","TCP","4","0x00","0x8999","80","48970","3135","4345","466","0x019","Not set","Set","Set","Not set","6912","0x908a","57","","","","","","","","","","","200","","6954","text/html","","","","","","close","",""
"999","128.138382464","192.168.1.108","192.168.1.104","TCP","66","48970  >  80 [ACK] Seq=466 Ack=7481 Win=62592 Len=0 TSval=540040284 TSecr=150721","999","66","Jan 11, 2024 19:31:33.990434925 +03","1704990693.990434925","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xaeee","48970","80","0","466","7481","0x010","Not set","Set","Not set","Not set","62592","0xd024","57","","","","","","","","","","","","","","","","","","","","","",""
"1000","128.140177610","192.168.1.108","192.168.1.104","TCP","66","48970  >  80 [FIN, ACK] Seq=466 Ack=7481 Win=64128 Len=0 TSval=540040286 TSecr=150721","1000","66","Jan 11, 2024 19:31:33.992230071 +03","1704990693.992230071","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xaeed","48970","80","0","466","7481","0x011","Not set","Set","Set","Not set","64128","0xd015","57","","","","","","","","","","","","","","","","","","","","","",""
"1001","128.140557770","192.168.1.104","192.168.1.108","TCP","66","80  >  48970 [ACK] Seq=7481 Ack=467 Win=6912 Len=0 TSval=150722 TSecr=540040286","1001","66","Jan 11, 2024 19:31:33.992610231 +03","1704990693.992610231","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x95d5","80","48970","0","7481","467","0x010","Not set","Set","Not set","Not set","6912","0xd19d","57","","","","","","","","","","","","","","","","","","","","","",""
"1002","128.978014400","192.168.1.108","192.168.1.104","TCP","74","48974  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=540041123 TSecr=0 WS=128","1002","74","Jan 11, 2024 19:31:34.830066861 +03","1704990694.830066861","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0x1c5d","48974","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x6098","58","","","","","","","","","","","","","","","","","","","","","",""
"1003","128.978763698","192.168.1.104","192.168.1.108","TCP","74","80  >  48974 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=150932 TSecr=540041123 WS=64","1003","74","Jan 11, 2024 19:31:34.830816159 +03","1704990694.830816159","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","48974","0","0","1","0x012","Set","Set","Not set","Not set","5792","0xee3d","58","","","","","","","","","","","","","","","","","","","","","",""
"1004","128.979736544","192.168.1.108","192.168.1.104","TCP","66","48974  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=540041125 TSecr=150932","1004","66","Jan 11, 2024 19:31:34.831789005 +03","1704990694.831789005","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x1c64","48974","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0x31b1","58","","","","","","","","","","","","","","","","","","","","","",""
